seq_id,Pdb,Total Energy,Backbone Hbond,Sidechain Hbond,Van der Waals,Electrostatics,Solvation Polar,Solvation Hydrophobic,Van der Waals clashes,Entropy Side Chain,Entropy Main Chain,Sloop Entropy,Mloop Entropy,Cis Bond,Torsional Clash,Backbone Clash,Helix Dipole,Water Bridge,Disulfide,Electrostatic Kon,Partial Covalent Bonds,Energy Ionisation,Entropy Complex,Residue Number
peleke-phi-4_IL-7Ra_17,1250.33,-164.267,-46.0568,-406.426,-12.9023,604.853,-520.741,933.627,179.204,627.328,0,0,2.34897,53.5943,743.777,-0.277039,0,0.0,-0.102178,0,0.150044,0,370,
peleke-phi-4_IL-7Ra_18,1232.26,-160.768,-51.9152,-428.288,-3.22656,632.774,-542.817,885.692,195.924,643.036,0,0,3.02777,59.2519,807.664,-0.169588,0,0.0,-0.70426,0,0.439036,0,379,
peleke-phi-4_IL-7Ra_19,1192.69,-190.148,-42.9093,-424.406,-9.8887,625.806,-544.18,909.877,190.249,616.163,0,0,2.24811,62.2034,606.515,-0.187966,0,-2.68095,-0.00652152,0,0.546164,0,378,
peleke-phi-4_IL-7Ra_20,1064.18,-139.302,-45.3377,-426.152,-6.00068,639.767,-544.252,680.797,194.91,650.164,0,0,2.24811,57.0883,950.695,-0.295613,0,0.0,0.127393,0,0.419324,0,380,
peleke-phi-4_IL-7Ra_21,2198.25,-164.658,-50.1222,-465.478,-11.5652,722.628,-596.652,1805.53,211.125,672.496,0,0,4.14044,74.7709,988.409,-0.217322,0,-2.83278,-1.21204,0,0.305111,0,378,
peleke-phi-4_IL-7Ra_22,985.734,-184.7,-34.2336,-410.326,2.02138,597.801,-528.123,695.07,180.435,615.395,0,0,3.37217,46.6849,654.889,0.591303,0,1.17047,0.303026,0,0.269922,0,374,
peleke-phi-4_IL-7Ra_23,1654.21,-158.341,-51.0901,-454.385,-9.97098,687.16,-580.498,1280.02,205.093,681.375,0,0,2.27791,56.5441,1110.52,0.0,0,-4.08782,-0.0984133,0,0.209978,0,378,
peleke-phi-4_IL-7Ra_24,1268.78,-160.092,-45.4501,-431.547,-5.0755,644.381,-549.344,876.522,194.064,687.066,0,0,3.85888,57.4523,933.279,-0.0128747,0,-3.03121,-0.342377,0,0.327929,0,385,
peleke-phi-4_IL-7Ra_25,3736.53,-103.364,-35.9041,-489.559,-9.21064,838.96,-622.553,3048.43,227.078,785.161,0,0,0.0,99.6046,2063.79,0.0,0,-2.87842,-0.444858,0,1.20775,0,384,
peleke-phi-4_IL-7Ra_26,2548.29,-97.3103,-36.3754,-438.9,-2.45378,711.06,-571.316,1969.97,200.031,717.42,0,0,2.24811,93.1025,1568.75,0.195977,0,0.0,0.16715,0,0.451569,0,366,
peleke-phi-4_IL-7Ra_27,1204.05,-174.574,-52.9405,-435.768,-1.46986,646.174,-554.833,860.564,192.515,672.931,0,0,1.12406,55.7623,1009.49,-0.200594,0,-5.7638,0.341933,0,0.186646,0,385,
peleke-phi-4_IL-7Ra_28,1007.11,-191.469,-51.4873,-433.036,-7.05369,638.379,-549.721,727.959,201.422,618.613,0,0,2.28209,50.8878,843.052,-0.175374,0,0.0,0.116473,0,0.396734,0,380,
peleke-phi-4_IL-7Ra_29,844.088,-195.838,-50.0093,-416.411,-7.60629,606.676,-533.688,600.475,190.188,593.671,0,0,1.12406,55.1595,590.01,-0.129909,0,0.0,0.240074,0,0.236107,0,376,
peleke-phi-4_IL-7Ra_30,1722.06,-154.908,-48.0507,-442.573,-12.9781,671.918,-564.57,1322.07,197.325,689.879,0,0,2.27791,65.0291,1116.09,-0.105833,0,-3.28313,-0.309151,0,0.334269,0,386,
peleke-phi-4_IL-7Ra_31,1673.36,-145.088,-38.7549,-425.114,-14.7553,652.542,-539.401,1290.82,188.059,645.636,0,0,2.24811,57.7897,959.845,-0.20203,0,0.0,-0.94378,0,0.523182,0,377,
peleke-phi-4_IL-7Ra_32,3418.88,-147.096,-47.5445,-463.52,-6.21073,749.505,-593.176,2936.63,205.943,712.473,0,0,4.58859,65.0214,1528.16,1.65413,0,0.0,-0.0681415,0,0.686751,0,379,
peleke-phi-4_IL-7Ra_33,1592.76,-181.637,-50.112,-451.668,0.974979,657.316,-577.534,1286.01,204.401,646.222,0,0,4.27367,57.3505,829.582,-0.258669,0,-3.1651,0.0206981,0,0.560904,0,379,
peleke-phi-4_IL-7Ra_34,3467.6,-129.911,-40.7449,-465.576,0.775197,774.581,-592.5,2916.07,210.446,716.191,0,0,6.03277,75.3781,2407.03,-0.506183,0,-3.50417,0.456504,0,0.411674,0,377,
peleke-phi-4_IL-7Ra_35,2545.13,-153.748,-47.9831,-456.349,-13.1512,740.729,-582.65,2049.86,207.897,722.475,0,0,3.37217,73.8827,1344.35,0.0112298,0,0.0,0.212956,0,0.571043,0,378,
peleke-phi-4_IL-7Ra_36,1621.14,-155.574,-47.7176,-431.623,-3.82052,669.712,-545.296,1181.64,200.064,680.714,0,0,2.24811,70.5643,1076.41,-0.262651,0,0.0,0.0534337,0,0.434949,0,377,
peleke-phi-4_IL-7Ra_37,1951.6,-166.794,-50.0312,-465.723,-5.247,718.099,-596.271,1549.36,216.478,683.227,0,0,3.37217,64.65,1031.79,-0.207224,0,0.0,-0.0287986,0,0.720473,0,380,
peleke-phi-4_IL-7Ra_38,1425.77,-159.27,-45.5952,-432.218,-10.5522,658.095,-549.847,1052.73,196.211,665.4,0,0,2.27134,51.0634,1074.8,-0.0877334,0,-3.04953,0.153599,0,0.464573,0,378,
peleke-phi-4_IL-7Ra_39,2124.83,-149.761,-39.4396,-451.203,1.78252,704.53,-579.413,1679.44,202.906,702.53,0,0,3.93291,53.4118,1416.36,-0.168537,0,-4.23211,-0.0497387,0,0.560771,0,376,
peleke-phi-4_IL-7Ra_40,1553.08,-155.44,-47.4451,-432.35,-1.02332,649.881,-552.299,1153.72,195.999,676.906,0,0,1.12769,63.2323,927.032,-0.105606,0,0.0,0.415568,0,0.462056,0,380,
peleke-phi-4_IL-7Ra_41,1095.08,-170.746,-47.2964,-437.716,-8.39546,647.428,-558.061,771.196,198.064,647.967,0,0,1.12406,52.2719,845.522,-0.871183,0,0.0,-0.566843,0,0.684022,0,381,
peleke-phi-4_IL-7Ra_42,1941.49,-116.669,-48.6602,-431.385,-6.08456,680.211,-551.577,1413.91,193.787,711.709,0,0,1.15386,94.8747,1614.08,-0.122006,0,0.0,-0.00443944,0,0.350747,0,373,
peleke-phi-4_IL-7Ra_43,1735.53,-145.148,-46.5641,-463.505,-9.2181,721.873,-593.127,1268.46,210.039,703.546,0,0,2.20445,86.9658,1283.83,-0.296583,0,0.0,-0.171495,0,0.463486,0,379,
peleke-phi-4_IL-7Ra_44,2212.46,-159.315,-53.5856,-466.461,-12.23,742.444,-591.962,1794.41,207.25,689.446,0,0,3.37217,58.6574,1224.7,-0.0433736,0,0.0,-0.123393,0,0.60393,0,384,
peleke-phi-4_IL-7Ra_45,2049.6,-137.893,-48.7223,-450.465,-2.39152,698.398,-581.242,1562.13,208.645,723.997,0,0,0.867445,75.4758,1292.88,0.00580274,0,0.0,0.433158,0,0.360947,0,372,
peleke-phi-4_IL-7Ra_46,2932.83,-127.566,-47.436,-460.662,-7.79389,743.11,-597.292,2414.52,215.74,708.502,0,0,13.8353,77.7567,2127.46,0.028516,0,0.0,-0.168937,0,0.248103,0,374,
peleke-phi-4_IL-7Ra_47,1473.79,-188.672,-47.7667,-444.334,-7.59001,654.551,-569.86,1163.42,206.092,653.134,0,0,2.2668,54.7582,867.983,0.278547,0,-2.89683,-0.277289,0,0.693958,0,380,
peleke-phi-4_IL-7Ra_48,4302.91,-135.582,-51.0034,-479.058,1.24693,791.803,-618.589,3735.11,218.498,742.54,0,0,1.12406,95.9212,2287.16,-0.0110741,0,0.0,0.62257,0,0.284798,0,372,
peleke-phi-4_IL-7Ra_49,2070.61,-189.759,-56.9838,-459.326,-4.02837,706.192,-585.472,1710.03,209.614,677.218,0,0,3.66746,62.5717,1086.83,0.460985,0,-3.68219,-0.428643,0,0.539185,0,381,
peleke-phi-4_IL-7Ra_50,3254.52,-153.162,-46.0686,-474.773,-10.8739,781.142,-606.291,2712.11,216.328,748.736,0,0,4.87896,81.3979,2113.49,0.0,0,0.0,0.701552,0,0.402056,0,379,
peleke-phi-4_MBP_01,1183.91,-303.375,-92.1213,-736.511,-19.9604,1037.4,-974.406,971.854,303.546,946.883,0,0,1.12406,48.9561,761.656,-0.150946,0,0.0,0.137991,0,0.53101,0,594,
peleke-phi-4_MBP_02,793.073,-315.554,-83.7442,-698.353,-21.2225,975.436,-920.072,566.783,293.84,934.798,0,0,2.24811,59.9593,538.488,-1.31591,0,0.0,-0.0959505,0,0.366183,0,592,
peleke-phi-4_MBP_03,1436.29,-266.367,-78.0877,-670.048,-23.1281,977.645,-879.368,1096.24,282.351,925.694,0,0,3.47938,66.4996,616.46,0.0940963,0,0.0,0.639932,0,0.646341,0,583,
peleke-phi-4_MBP_04,679.329,-334.944,-88.1053,-694.122,-18.5552,968.536,-912.79,515.024,290.999,907.129,0,0,0.0210935,51.9396,461.177,-2.31322,0,-3.78372,-0.0439273,0,0.338145,0,599,
peleke-phi-4_MBP_05,1081.79,-273.646,-79.928,-703.49,-23.881,1007.44,-930.01,790.719,298.969,936.322,0,0,2.24811,56.9492,647.777,-0.519002,0,0.0,0.094231,0,0.525484,0,591,
peleke-phi-4_MBP_06,1556.38,-268.437,-74.6753,-699.762,-21.0103,1004.44,-925.77,1199.87,295.22,970.508,0,0,0.0,76.0167,901.601,-0.389325,0,0.0,-0.107064,0,0.476888,0,588,
peleke-phi-4_MBP_07,725.57,-296.967,-74.0603,-671.863,-21.5748,950.879,-886.893,499.097,290.488,894.331,0,0,2.24811,40.6911,426.048,-1.11857,0,0.0,0.00257252,0,0.309047,0,590,
peleke-phi-4_MBP_08,677.765,-309.673,-82.5285,-709.724,-16.0647,989.251,-937.958,493.734,295.628,908.05,0,0,1.12406,50.9258,554.155,-1.50323,0,-4.21347,0.155483,0,0.560749,0,593,
peleke-phi-4_MBP_09,1070.84,-260.736,-70.2577,-687.29,-14.0183,987.856,-908.19,752.722,286.835,916.02,0,0,4.09587,64.8364,573.696,-2.06221,0,0.0,0.160372,0,0.867774,0,588,
peleke-phi-4_MBP_10,784.913,-317.28,-90.0292,-712.402,-12.2909,992.856,-939.772,611.715,301.927,908.129,0,0,2.24811,46.959,516.417,-1.74054,0,-5.98007,0.0579643,0,0.516804,0,594,
peleke-phi-4_MBP_11,770.135,-296.623,-80.6382,-691.708,-17.0502,984.182,-911.98,521.247,291.435,926.749,0,0,0.0,47.243,514.697,-0.532767,0,-2.45543,-0.0646551,0,0.330615,0,591,
peleke-phi-4_MBP_12,829.509,-292.658,-71.0755,-677.864,-21.756,975.332,-887.605,591.816,284.469,884.828,0,0,0.0,44.418,495.408,-0.956511,0,0.0,-0.0298676,0,0.590348,0,589,
peleke-phi-4_MBP_13,1571.08,-225.071,-61.847,-684.323,-15.776,1019.65,-898.613,1105.8,282.735,983.382,0,0,2.24811,61.2905,914.186,-0.13291,0,0.0,1.28765,0,0.456619,0,586,
peleke-phi-4_MBP_14,864.666,-338.354,-93.4026,-702.629,-18.0107,981.078,-926.003,711.832,297.302,911.783,0,0,1.12406,43.9771,502.623,-1.71035,0,-2.74455,-0.0427477,0,0.467075,0,597,
peleke-phi-4_MBP_15,883.206,-286.594,-77.9297,-676.429,-22.2828,969.906,-886.457,617.015,290.401,906.065,0,0,2.24811,53.7998,498.282,-2.46218,0,-3.98125,-0.417911,0,0.324615,0,587,
peleke-phi-4_MBP_16,1686.12,-268.76,-76.1496,-667.976,-20.4985,980.815,-875.062,1324.04,288.386,950.031,0,0,2.24811,50.6949,598.324,-2.30821,0,0.0,0.0524349,0,0.609913,0,587,
peleke-phi-4_MBP_17,1207.33,-344.902,-92.6862,-702.746,-18.8644,983.056,-923.294,1042.74,295.505,911.286,0,0,1.12406,56.542,561.051,-0.95154,0,0.0,0.00244097,0,0.519838,0,599,
peleke-phi-4_MBP_18,868.52,-276.819,-80.4269,-671.746,-20.1449,951.543,-885.816,590.128,288.196,915.599,0,0,2.24811,56.943,584.432,-1.79418,0,0.0,0.252627,0,0.356882,0,586,
peleke-phi-4_MBP_19,785.364,-270.314,-76.2987,-675.987,-15.9674,948.006,-894.533,513.604,283.159,932.913,0,0,2.24811,42.6698,536.614,0.0259655,0,-4.39219,-0.127684,0,0.358396,0,590,
peleke-phi-4_MBP_20,769.344,-337.518,-85.3021,-700.623,-20.2427,964.942,-928.596,630.09,303.285,903.807,0,0,2.24811,44.6849,480.427,-0.556969,0,-7.01186,-0.305729,0,0.44374,0,596,
peleke-phi-4_MBP_21,1131.13,-294.655,-80.8724,-685.6,-20.356,991.306,-899.812,861.546,292.778,901.988,0,0,2.24811,62.6823,658.48,-0.71106,0,0.0,-0.113368,0,0.70053,0,589,
peleke-phi-4_MBP_22,575.202,-317.25,-79.2373,-670.019,-16.4305,945.746,-879.734,393.756,282.586,871.06,0,0,2.24811,47.255,383.424,-0.954718,0,-4.99725,0.738911,0,0.43384,0,588,
peleke-phi-4_MBP_23,823.992,-268.199,-84.4484,-699.908,-21.3307,994.709,-927.611,580.51,296.745,901.595,0,0,2.24811,54.3784,607.03,-1.4063,0,-3.81677,-0.186809,0,0.713996,0,583,
peleke-phi-4_MBP_24,1180.06,-311.29,-80.4318,-708.018,-16.5568,990.451,-933.238,948.82,299.802,923.894,0,0,1.12406,68.7454,703.064,-1.46823,0,-2.65717,0.0705322,0,0.814763,0,598,
peleke-phi-4_MBP_25,1112.96,-275.543,-78.1556,-664.861,-20.3744,967.152,-869.471,778.997,287.637,934.158,0,0,1.12406,51.2148,576.284,0.132383,0,0.0,0.60438,0,0.347446,0,585,
peleke-phi-4_MBP_26,532.395,-343.092,-85.8105,-687.273,-19.6383,950.734,-914.035,413.875,296.336,884.477,0,0,2.24811,38.0091,378.146,-1.84975,0,-2.51891,0.384329,0,0.548895,0,592,
peleke-phi-4_MBP_27,1623.26,-252.497,-80.9187,-686.211,-21.1551,1016.17,-898.132,1241.07,299.482,951.022,0,0,2.24811,51.8057,913.974,-0.600564,0,0.0,0.301662,0,0.671899,0,596,
peleke-phi-4_MBP_28,858.948,-300.381,-84.5262,-678.311,-20.791,960.091,-891.193,654.58,293.877,882.362,0,0,2.24811,41.1476,420.539,-0.844476,0,0.0,0.221622,0,0.467531,0,588,
peleke-phi-4_MBP_29,1016.7,-306.462,-96.7694,-709.789,-21.7162,994.374,-936.807,844.798,297.726,907.326,0,0,2.24811,43.7936,551.175,-2.40954,0,0.0,-0.118436,0,0.50953,0,592,
peleke-phi-4_MBP_30,929.632,-249.557,-73.0026,-693.316,-20.5938,996.599,-910.2,592.13,293.601,933.901,0,0,1.12406,59.8035,727.518,-0.895579,0,0.0,-0.421761,0,0.459542,0,589,
peleke-phi-4_MBP_31,885.649,-262.697,-81.6655,-691.568,-17.2425,1002.49,-910.496,568.822,291.953,929.346,0,0,2.24811,58.1087,637.031,-0.829503,0,-3.84998,0.658701,0,0.366392,0,589,
peleke-phi-4_MBP_32,929.464,-253.719,-68.9519,-697.774,-14.4733,999.438,-916.752,603.555,290.278,937.21,0,0,2.24811,53.2598,675.508,-1.26642,0,-3.91513,-0.0151991,0,0.341628,0,600,
peleke-phi-4_MBP_33,1105.57,-252.034,-75.6761,-662.135,-18.4918,958.329,-870.886,757.588,281.556,935.444,0,0,3.06548,47.9476,504.727,-0.365615,0,0.0,0.393117,0,0.838171,0,589,
peleke-phi-4_MBP_34,1617.68,-295.361,-86.3159,-731.364,-22.8224,1056.65,-959.468,1338.03,311.548,942.713,0,0,2.24811,65.9625,817.37,-0.888944,0,-3.68478,0.0865131,0,0.342092,0,599,
peleke-phi-4_MBP_35,650.792,-331.348,-92.2276,-690.866,-21.4425,966.347,-909.812,494.933,296.848,896.553,0,0,1.12406,45.5923,437.92,-1.77055,0,-4.07859,0.16635,0,0.773277,0,592,
peleke-phi-4_MBP_36,602.317,-323.029,-80.9467,-691.832,-17.7169,973.594,-909.09,414.437,294.666,897.643,0,0,3.37217,46.0234,441.856,-1.65898,0,-3.66621,-0.0344902,0,0.55465,0,598,
peleke-phi-4_MBP_37,641.434,-319.384,-84.5458,-679.75,-23.9411,957.704,-890.561,448.482,293.748,892.649,0,0,2.24811,48.0997,422.029,-1.27719,0,-2.54895,0.00824915,0,0.503114,0,591,
peleke-phi-4_MBP_38,1354.7,-278.04,-85.2295,-672.691,-22.7249,983.014,-882.672,1040.74,294.189,935.717,0,0,1.12406,44.0757,589.167,-1.93336,0,-2.18139,0.902451,0,0.415121,0,590,
peleke-phi-4_MBP_39,565.93,-338.83,-83.3405,-675.88,-18.1809,939.231,-897.777,419.333,292.236,884.351,0,0,2.24811,46.4296,383.63,-1.63919,0,-3.11839,0.327713,0,0.540419,0,592,
peleke-phi-4_MBP_40,1251.81,-249.419,-66.4516,-721.487,-24.4933,1047.98,-953.333,886.705,293.252,978.597,0,0,0.0,64.0137,916.412,-0.135865,0,-3.82505,-0.00306696,0,0.407986,0,592,
peleke-phi-4_MBP_41,852.182,-342.652,-83.2622,-704.59,-21.1562,988.588,-923.575,689.638,291.059,909.824,0,0,1.12406,48.2702,568.833,-1.81004,0,0.0,0.105583,0,0.620089,0,597,
peleke-phi-4_MBP_42,880.124,-266.689,-79.1743,-684.976,-22.3328,979.596,-899.255,557.025,287.341,951.144,0,0,1.12406,59.5315,580.582,-0.211346,0,-3.64161,0.283405,0,0.359867,0,589,
peleke-phi-4_MBP_43,579.083,-346.925,-83.9397,-703.886,-17.5988,983.562,-931.796,455.54,297.49,888.542,0,0,1.12406,40.9236,426.264,-0.511643,0,-4.25246,0.249489,0,0.561883,0,592,
peleke-phi-4_MBP_44,940.534,-244.513,-71.4439,-701.005,-15.3064,1004.12,-924.484,590.746,288.068,949.082,0,0,2.24811,63.1727,797.029,-0.563945,0,0.0,-0.0829587,0,0.497747,0,593,
peleke-phi-4_MBP_45,576.972,-324.393,-93.0128,-679.628,-18.2499,948.029,-895.95,421.942,293.887,881.614,0,0,1.12406,42.6906,434.473,-1.37243,0,0.0,-0.260942,0,0.552166,0,590,
peleke-phi-4_MBP_46,956.542,-324.25,-86.8846,-684.561,-18.7438,971.021,-900.815,745.112,290.774,918.12,0,0,1.12406,50.8107,810.464,-1.65104,0,-4.23852,0.0207782,0,0.703768,0,596,
peleke-phi-4_MBP_47,1046.63,-280.809,-69.0651,-694.034,-17.4629,984.772,-918.195,786.413,289.04,909.537,0,0,3.37217,57.0205,544.323,-0.831392,0,-4.09458,0.184445,0,0.784369,0,591,
peleke-phi-4_MBP_48,1011.42,-282.776,-80.0791,-702.08,-19.0161,993.291,-922.935,744.745,294.979,926.236,0,0,2.24811,56.7851,587.455,-0.55518,0,0.0,0.208624,0,0.369753,0,599,
peleke-phi-4_MBP_49,779.207,-267.265,-74.7524,-661.335,-12.2729,944.484,-874.471,476.728,279.959,908.351,0,0,0.0,63.3263,503.903,-1.26015,0,-2.55244,-0.0466903,0,0.313165,0,580,
peleke-phi-4_MBP_50,1543.42,-308.325,-80.5459,-735.102,-17.242,1069.89,-970.684,1293.89,302.145,932.829,0,0,2.24811,57.2384,999.134,-0.841771,0,-2.93278,0.209385,0,0.653532,0,592,
peleke-phi-4_PD-L1_01,871.288,-216.157,-57.5011,-479.601,-12.6501,665.286,-620.264,643.434,217.313,678.248,0,0,3.37217,52.2306,233.096,0.0,0,-3.10455,-0.117664,0,0.799225,0,443,
peleke-phi-4_PD-L1_02,643.644,-230.925,-71.3823,-490.934,-14.1739,681.585,-635.748,440.766,223.896,683.926,0,0,3.37217,55.5528,195.783,0.0,0,-2.85206,-0.0827015,0,0.645644,0,445,
peleke-phi-4_PD-L1_03,857.832,-232.684,-69.0461,-484.218,-9.8418,675.402,-625.204,652.311,215.196,686.906,0,0,2.24811,48.7249,263.669,0.0,0,-2.57701,-0.0547955,0,0.669426,0,449,
peleke-phi-4_PD-L1_04,709.943,-224.94,-52.3936,-479.612,-18.2166,672.82,-620.719,476.489,217.085,684.48,0,0,3.37217,55.5172,236.318,0.0,0,-3.70822,-0.866711,0,0.635366,0,442,
peleke-phi-4_PD-L1_05,664.839,-236.361,-69.4325,-474.878,-18.4628,666.8,-611.532,458.496,213.424,687.743,0,0,3.37217,52.8158,226.576,0.0,0,-7.55005,-0.197723,0,0.602262,0,448,
peleke-phi-4_PD-L1_06,646.977,-231.399,-61.6427,-494.042,-14.2225,690.366,-641.567,450.634,223.23,681.732,0,0,3.37217,46.7175,236.651,0.0,0,-7.55095,-0.0136789,0,1.36341,0,445,
peleke-phi-4_PD-L1_07,1007.63,-198.579,-51.1456,-491.217,-18.2725,705.893,-636.65,684.003,215.368,726.697,0,0,2.2798,68.5326,338.129,0.0,0,0.0,0.0411052,0,0.675272,0,444,
peleke-phi-4_PD-L1_08,638.56,-232.533,-66.0172,-483.896,-17.8797,675.003,-625.99,438.839,218.107,684.584,0,0,3.37217,48.3639,220.277,0.0,0,-3.22378,-0.590919,0,0.42183,0,444,
peleke-phi-4_PD-L1_09,792.074,-225.698,-71.0948,-492.826,-12.8332,687.241,-636.601,604.797,217.459,675.927,0,0,3.37217,45.3194,259.935,0.0,0,-3.47544,-0.110079,0,0.596862,0,446,
peleke-phi-4_PD-L1_10,767.518,-220.487,-68.6238,-496.84,-20.7,694.239,-643.154,553.336,222.735,694.744,0,0,3.37217,52.1645,299.945,0.0,0,-3.91708,0.162153,0,0.485658,0,454,
peleke-phi-4_PD-L1_11,1758.9,-138.292,-51.078,-506.918,-11.5911,748.056,-655.192,1324.42,225.255,749.606,0,0,3.19768,70.3287,397.345,0.0,0,0.0,0.254449,0,0.85373,0,453,
peleke-phi-4_PD-L1_12,820.102,-202.364,-58.4537,-486.036,-16.0746,677.888,-634.932,580.699,218.622,678.876,0,0,2.24811,58.8874,269.544,0.0,0,0.0,0.0670081,0,0.675923,0,440,
peleke-phi-4_PD-L1_13,775.182,-212.817,-60.6346,-486.689,-14.2205,682.313,-632.946,537.874,216.05,688.82,0,0,2.24811,54.9263,255.025,0.0,0,0.0,-0.323492,0,0.580951,0,444,
peleke-phi-4_PD-L1_14,1152.93,-230.447,-57.7788,-501.074,-16.0429,714.266,-648.816,895.61,227.138,706.882,0,0,3.86933,59.0031,285.136,0.0,0,0.0,-0.192725,0,0.516938,0,451,
peleke-phi-4_PD-L1_15,790.198,-244.785,-72.1469,-493.032,-16.463,682.339,-638.409,632.625,220.575,677.799,0,0,3.37217,41.9553,195.157,0.0,0,-4.13713,-0.140488,0,0.64623,0,447,
peleke-phi-4_PD-L1_16,815.699,-218.242,-55.7928,-469.587,-21.419,677.439,-602.046,550.958,214.035,691.613,0,0,1.12406,53.9108,219.228,0.0,0,-6.76289,-0.0818433,0,0.548586,0,448,
peleke-phi-4_PD-L1_17,895.755,-249.66,-64.2468,-494.686,-14.773,686.125,-644.184,712.702,219.961,687.857,0,0,3.37217,55.1057,332.507,0.0,0,-2.4105,-0.0587817,0,0.651129,0,452,
peleke-phi-4_PD-L1_18,889.752,-148.305,-55.0828,-494.929,-13.7615,705.972,-646.315,568.844,216.806,689.62,0,0,3.37217,63.159,309.303,0.0,0,0.0,-0.213032,0,0.585027,0,444,
peleke-phi-4_PD-L1_19,1077.6,-180.237,-50.2064,-504.413,-18.8182,717.928,-656.043,800.618,224.695,705.302,0,0,2.24811,43.2155,275.507,0.0,0,-7.13834,-0.226094,0,0.677922,0,451,
peleke-phi-4_PD-L1_20,1017.04,-189.436,-56.9438,-516.005,-13.1224,740.252,-664.807,726.274,226.251,709.033,0,0,3.37217,56.0049,410.969,0.0,0,-4.10473,-0.500868,0,0.777406,0,448,
peleke-phi-4_PD-L1_21,820.095,-237.463,-57.879,-498.226,-16.322,693.78,-648.509,612.309,227.348,696.639,0,0,3.37217,47.6546,235.012,0.0,0,-3.20045,-0.32376,0,0.915133,0,448,
peleke-phi-4_PD-L1_22,646.084,-221.867,-66.4359,-479.637,-20.4681,672.939,-623.195,439.892,215.19,680.05,0,0,3.37217,48.9875,189.824,0.0,0,-2.6285,-0.599465,0,0.484376,0,447,
peleke-phi-4_PD-L1_23,1185.42,-173.973,-49.9014,-500.301,-11.2682,722.603,-649.558,846.202,227.087,709.764,0,0,0.0,64.1969,253.992,0.0,0,0.0,-0.00577321,0,0.571165,0,449,
peleke-phi-4_PD-L1_24,758.049,-209.793,-56.7159,-467.774,-19.0109,664.893,-605.951,488.76,212.109,696.76,0,0,3.37217,55.486,281.438,0.0,0,-4.04749,-0.540588,0,0.502055,0,440,
peleke-phi-4_PD-L1_25,1358.85,-176.342,-69.9524,-530.03,-18.0701,789.7,-681.891,1004.88,235.799,740.511,0,0,5.16724,60.8458,613.664,0.0,0,-2.31593,-0.117722,0,0.662023,0,454,
peleke-phi-4_PD-L1_26,873.893,-186.451,-57.4575,-492.898,-11.1906,689.155,-641.442,609.05,218.041,683.632,0,0,3.37217,59.2608,218.821,0.0,0,0.0,0.104506,0,0.715948,0,444,
peleke-phi-4_PD-L1_27,905.733,-214.406,-61.9321,-521.575,-13.6961,736.389,-674.266,667.7,233.853,699.357,0,0,5.08926,49.1005,358.542,0.0,0,0.0,-0.336867,0,0.455696,0,447,
peleke-phi-4_PD-L1_28,1578.73,-177.871,-50.4099,-513.978,-17.6741,749.589,-666.066,1258.9,227.529,711.697,0,0,5.2645,55.5414,471.338,0.0,0,-4.13263,-0.468277,0,0.80394,0,451,
peleke-phi-4_PD-L1_29,496.602,-238.682,-64.4764,-491.821,-18.3868,678.156,-637.758,336.956,217.531,675.126,0,0,4.49622,38.9336,179.971,0.0,0,-3.66262,-0.36863,0,0.559463,0,446,
peleke-phi-4_PD-L1_30,810.363,-238.085,-62.2291,-495.627,-15.3989,686.932,-643.389,624.718,223.957,687.592,0,0,2.24811,38.8361,246.407,0.0,0,0.0,0.188719,0,0.620217,0,443,
peleke-phi-4_PD-L1_31,952.685,-239.606,-53.9525,-494.178,-15.5353,682.804,-640.848,748.712,217.713,692.432,0,0,3.37217,50.8395,334.826,0.0,0,0.0,0.225831,0,0.704913,0,451,
peleke-phi-4_PD-L1_32,1103.2,-188.038,-52.6056,-512.819,-17.3296,734.873,-667.774,805.092,230.485,722.888,0,0,3.37217,47.5829,328.095,0.0,0,-3.62971,0.333115,0,0.764558,0,454,
peleke-phi-4_PD-L1_33,1505.11,-206.882,-58.7909,-513.574,-17.759,735.559,-663.254,1224.93,228.028,711.951,0,0,6.61681,60.8506,422.023,0.0,0,-2.78106,-0.428886,0,0.647176,0,447,
peleke-phi-4_PD-L1_34,870.96,-197.246,-55.0019,-492.824,-11.2307,696.423,-644.562,613.824,219.467,689.262,0,0,4.49622,52.0436,240.108,0.0,0,-3.98699,-0.209396,0,0.506466,0,444,
peleke-phi-4_PD-L1_35,653.487,-197.642,-58.9657,-494.176,-12.424,690.432,-643.654,409.566,217.293,688.448,0,0,2.24811,51.7306,264.248,0.0,0,0.0,0.00252328,0,0.629058,0,446,
peleke-phi-4_PD-L1_36,870.231,-215.698,-52.8632,-475.597,-15.8134,664.919,-617.338,630.709,210.85,679.383,0,0,4.36496,59.5776,222.396,0.0,0,-2.32002,-0.467725,0,0.52568,0,437,
peleke-phi-4_PD-L1_37,1166.33,-193.637,-56.5928,-507.492,-18.075,730.372,-657.151,885.067,224.396,708.189,0,0,3.37217,51.7708,420.321,0.0,0,-4.32904,-0.512698,0,0.954936,0,454,
peleke-phi-4_PD-L1_38,632.084,-227.733,-60.4446,-492.175,-22.3203,682.568,-641.299,449.562,223.9,674.186,0,0,4.49622,45.8498,201.293,0.0,0,-4.05164,-1.07816,0,0.623302,0,445,
